classification,sample,redir_no,redir_time,node_depth,requests_no,port_80,domain_is_ip,domain_len_avg,domain_entropy_avg,uri_len_avg,uri_entropy_avg,uri_ch_slash_total,uri_ch_slash_avg,uri_ch_amp_total,uri_ch_amp_avg,uri_ch_dash_total,uri_ch_dash_avg,uri_ch_plus_total,uri_ch_plus_avg,response_len_total,response_len_avg,bytes_shockwave_total,bytes_shockwave_avg,bytes_x-dosexec_total,bytes_x-dosexec_avg,bytes_java_total,bytes_java_avg,bytes_silverlight_total,bytes_silverlight_avg,bytes_javascript_total,bytes_javascript_avg,bytes_xml_total,bytes_xml_avg,bytes_zip_total,bytes_zip_avg,bytes_image_total,bytes_image_avg,bytes_html_total,bytes_html_avg,redir_referrer,redir_location,redir_html,redir_js,redir_iframe,redir_subdomain,redir_concat,redir_base64,redir_unknown,tld
1,2016-06-20-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-contaratosbeach.gr,0,0.0,0,1,1,0,18.0,3.4613201402110083,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,144867,144867.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,144867,1.0,0,0,0,0,0,0,0,0,0,gr
1,2016-06-20-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-contaratosbeach.gr,1,12.182,1,4,1,0,47.0,3.9750392568366264,19.0,3.924854002329565,8,2.0,0,0.0,1,0.25,0,0.0,527688,131922.0,82983,0.1572576977304771,443904,0.8412243598490017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,801,0.001517942420521217,1,0,0,0,0,0,0,0,0,com
1,2016-06-20-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-salentoeasy.it,0,0.0,0,1,1,0,18.0,3.350209029099897,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,89811,89811.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89811,1.0,0,0,0,0,0,0,0,0,0,it
1,2016-06-20-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-salentoeasy.it,1,1.659,1,4,1,0,47.0,3.9750392568366264,54.25,4.036994378220668,14,3.5,0,0.0,16,4.0,0,0.0,517826,129456.5,73103,0.14117290363944646,443904,0.8572454840042795,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,819,0.0015816123562741153,1,0,0,0,0,0,0,0,0,com
1,2016-06-20-pseudoDarkleech-using-hopto.org-Neutrino-EK-sends-CryptXXX,0,0.0,0,1,1,0,14.0,3.182005814760214,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,263983,263983.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,263983,1.0,0,0,0,0,0,0,0,0,0,org
1,2016-06-20-pseudoDarkleech-using-hopto.org-Neutrino-EK-sends-CryptXXX,1,6.324,1,1,1,0,19.0,3.4713544870139303,16.0,3.625,2,2.0,0,0.0,0,0.0,0,0.0,15501,15501.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15501,1.0,1,0,0,0,1,0,0,0,0,org
1,2016-06-20-pseudoDarkleech-using-hopto.org-Neutrino-EK-sends-CryptXXX,2,1.0290000000000001,2,4,1,0,26.0,3.7483286603655737,56.75,4.2940825881292985,16,4.0,0,0.0,17,4.25,0,0.0,385828,96457.0,81797,0.21200379443689932,303104,0.7855935805592129,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,927,0.002402625003887743,1,0,0,0,0,0,0,0,0,co.uk
1,2016-06-20-Rig-EK-after-chipdating.link,0,0.0,0,1,1,0,15.0,3.4565647621309536,6.0,2.5849625007211556,1,1.0,0,0.0,0,0.0,0,0.0,393,393.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,393,1.0,0,0,0,0,0,0,0,0,0,link
1,2016-06-20-Rig-EK-after-chipdating.link,1,1.129,1,2,1,0,23.0,3.882045108136863,11.0,3.003445297804259,2,1.0,0,0.0,0,0.0,0,0.0,228,114.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,228,1.0,1,0,1,1,0,0,0,0,0,xyz
1,2016-06-20-Rig-EK-after-chipdating.link,2,0.34,2,2,1,0,18.0,3.350209029099897,32.5,3.753773554387936,5,2.5,1,0.5,0,0.0,0,0.0,12803,6401.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12803,1.0,1,0,0,1,0,0,0,0,0,net
1,2016-06-20-Rig-EK-after-chipdating.link,3,2.3930000000000002,3,4,1,0,21.0,3.653756708287001,229.0,5.882067692008219,4,1.0,1,0.25,11,2.75,0,0.0,70070,17517.5,21798,0.3110889110889111,43008,0.6137862137862138,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5264,0.07512487512487513,0,1,0,0,0,0,0,0,0,com
1,2016-06-20-Rig-EK-after-chipdating.link,4,82.82700000000001,4,1,1,0,13.0,2.7773627950641693,20.0,3.7464393446710154,3,3.0,0,0.0,0,0.0,0,0.0,25,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,1.0,1,0,0,0,0,0,0,0,0,com
1,2016-06-20-Rig-EK-after-monavocatparis.fr_missingC,0,0.0,0,1,1,0,7.0,2.8073549220576046,25.0,4.213660689688185,1,1.0,0,0.0,0,0.0,0,0.0,337,337.0,0,0.0,0,0.0,0,0.0,0,0.0,337,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,ro
1,2016-06-20-Rig-EK-after-monavocatparis.fr_missingC,1,0.785,1,4,1,0,26.0,3.7483286603655737,228.75,5.8421787066438435,4,1.0,1,0.25,11,2.75,0,0.0,223710,55927.5,21798,0.09743864824996648,196608,0.8788520852889902,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5304,0.023709266461043314,0,0,0,1,1,0,0,0,0,com
1,2016-06-21-Afraidgate-Neutrino-EK-sends-CryptXXX,0,0.0,0,1,1,0,11.0,3.0957952550009336,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,121442,121442.0,0,0.0,0,0.0,0,0.0,0,0.0,121442,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,net
1,2016-06-21-Afraidgate-Neutrino-EK-sends-CryptXXX,1,0.5760000000000001,1,1,1,0,32.0,3.5223683589017414,17.0,3.616874605956223,2,2.0,0,0.0,0,0.0,0,0.0,231,231.0,0,0.0,0,0.0,0,0.0,0,0.0,231,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,com.ar
1,2016-06-21-Afraidgate-Neutrino-EK-sends-CryptXXX,2,0.5710000000000001,2,4,1,0,31.0,3.756795811071915,35.0,4.133988772994118,9,2.25,0,0.0,9,2.25,0,0.0,386552,96638.0,82631,0.2137642542271156,303104,0.7841221879591879,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,817,0.0021135578136964755,0,0,0,1,1,0,0,0,0,co.uk
1,2016-06-21-EITest-Neutrino-EK-sends-CryptXXX,0,0.0,0,1,1,0,19.0,3.576617644908667,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,41604,41604.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41604,1.0,0,0,0,0,0,0,0,0,0,org
1,2016-06-21-EITest-Neutrino-EK-sends-CryptXXX,1,4.999,1,2,1,0,9.0,2.94770277922009,140.5,4.510315706059526,4,2.0,0,0.0,8,4.0,0,0.0,16360,8180.0,15832,0.9677261613691932,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,528,0.032273838630806836,1,0,1,0,0,0,0,0,0,ml
1,2016-06-21-EITest-Neutrino-EK-sends-CryptXXX,2,0.7929999999999999,2,4,1,0,36.0,4.030493056757481,32.0,4.1076846640462295,10,2.5,0,0.0,7,1.75,0,0.0,386553,96638.25,82632,0.2137662881933396,303104,0.784120159460669,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,817,0.0021135523459913648,0,0,1,1,0,0,0,0,0,co.uk
1,2016-06-21-EITest-Neutrino-EK-sends-CryptXXX-Ransomware,0,0.0,0,1,1,0,26.0,3.53641423712223,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,54154,54154.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54154,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-21-EITest-Neutrino-EK-sends-CryptXXX-Ransomware,1,5.852,1,2,1,0,7.0,2.5216406363433186,142.5,4.4498825917544105,4,2.0,0,0.0,22,11.0,0,0.0,16337,8168.5,15832,0.969088571953235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,505,0.030911428046765013,1,0,1,0,0,0,0,0,0,tk
1,2016-06-21-EITest-Neutrino-EK-sends-CryptXXX-Ransomware,2,0.21600000000000003,2,4,1,0,20.0,3.5841837197791886,40.75,4.429636168456803,13,3.25,0,0.0,9,2.25,0,0.0,356363,89090.75,82632,0.2318759242682321,272896,0.7657809593027335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,835,0.00234311642903444,0,0,1,1,0,0,0,0,0,uk
1,2016-06-21-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-fsm-europe.eu,0,0.0,0,1,1,0,17.0,3.292770193936991,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,80639,80639.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80639,1.0,0,0,0,0,0,0,0,0,0,eu
1,2016-06-21-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-fsm-europe.eu,1,1.4869999999999999,1,4,1,0,22.0,3.5726236638951634,30.0,4.034627004317969,10,2.5,0,0.0,8,2.0,0,0.0,386533,96633.25,82626,0.2137618262865008,303104,0.78416073142526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,803,0.0020774422882392967,1,0,0,0,0,0,0,0,0,co.uk
1,2016-06-21-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-xenon.com.au,0,0.0,0,1,1,0,16.0,3.1556390622295662,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,56362,56362.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56362,1.0,0,0,0,0,0,0,0,0,0,com.au
1,2016-06-21-pseudoDarkleech-Neutrino-EK-sends-CryptXXX-after-xenon.com.au,1,5.5760000000000005,1,4,1,0,22.0,3.5726236638951634,41.75,4.197536361800019,13,3.25,0,0.0,10,2.5,0,0.0,386626,96656.5,82629,0.21371816691065784,303104,0.7839721074112967,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,893,0.0023097256780454487,1,0,0,0,0,0,0,0,0,co.uk
1,2016-06-23-EITest-Neutrino-EK-sends-CryptXXX-Ransomware,0,0.0,0,1,1,0,16.0,3.327819531114783,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,30759,30759.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30759,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-23-EITest-Neutrino-EK-sends-CryptXXX-Ransomware,1,4.378,1,2,1,0,8.0,3.0,125.5,4.644867998570364,4,2.0,0,0.0,8,4.0,0,0.0,16436,8218.0,15897,0.9672061328790459,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,539,0.032793867120954,1,0,1,0,0,0,0,0,0,tk
1,2016-06-23-EITest-Neutrino-EK-sends-CryptXXX-Ransomware,2,0.52,2,4,1,0,38.0,4.056237710413474,47.75,4.189417006535513,15,3.75,0,0.0,12,3.0,0,0.0,590293,147573.25,81044,0.13729453000459094,508416,0.8612943063868282,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,833,0.0014111636085808233,0,0,1,1,0,0,0,0,0,com
1,2016-06-23-Neutrino-EK-sends-CryptXXX-after-visajourney.com,0,0.0,0,1,1,0,19.0,3.787143960698141,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,96835,96835.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96835,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-23-Neutrino-EK-sends-CryptXXX-after-visajourney.com,1,7.031000000000001,1,4,1,0,38.0,4.056237710413474,46.25,4.158268230793682,13,3.25,0,0.0,12,3.0,0,0.0,561118,140279.5,81045,0.14443486040369405,479232,0.8540663461161467,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,841,0.0014987934801592535,1,0,0,0,0,0,0,0,0,com
1,2016-06-23-realstatistics-gate-Neutrino-EK-sends-Gootkit-after-nebularoficial.com,0,0.0,0,1,1,0,22.0,3.697845823084412,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,10304,10304.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10304,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-23-realstatistics-gate-Neutrino-EK-sends-Gootkit-after-nebularoficial.com,1,1.886,1,4,1,0,19.0,3.3918926446809334,36.0,4.371436208962957,11,2.75,6,1.5,0,0.0,0,0.0,1051,262.75,0,0.0,0,0.0,0,0.0,0,0.0,259,0.2464319695528069,0,0.0,0,0.0,0,0.0,792,0.7535680304471931,1,0,0,1,0,0,0,0,0,info
1,2016-06-23-realstatistics-gate-Neutrino-EK-sends-Gootkit-after-nebularoficial.com,2,0.057,2,4,1,0,21.0,3.916126946588284,60.75,4.306859327224683,15,3.75,0,0.0,20,5.0,0,0.0,286979,71744.75,88776,0.3093466769345492,197120,0.6868795277703247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1083,0.003773795295126125,0,0,0,1,1,0,0,0,0,xyz
1,2016-06-24-pseudoDarkleech-Neutrino-EK-after-fiocchidiriso.com,0,0.0,0,1,1,0,17.0,3.0574760762899316,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,16002,16002.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16002,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-24-pseudoDarkleech-Neutrino-EK-after-fiocchidiriso.com,1,1.681,1,4,1,0,21.0,3.5944656369614516,57.75,4.3028652669886585,16,4.0,0,0.0,17,4.25,0,0.0,442782,110695.5,79252,0.17898649899950764,362496,0.8186782660541756,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1034,0.0023352349463166976,1,0,0,0,0,0,0,0,0,com
1,2016-06-24-pseudoDarkleech-Neutrino-EK-after-sunlait.com,0,0.0,0,1,1,0,15.0,3.4565647621309536,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,78900,78900.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78900,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-24-pseudoDarkleech-Neutrino-EK-after-sunlait.com,1,2.376,1,4,1,0,35.0,4.114718016821339,58.75,4.167498828548837,16,4.0,0,0.0,17,4.25,0,0.0,615902,153975.5,81798,0.13281008991690235,532992,0.8653844280421236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1112,0.0018054820409740512,1,0,0,0,0,0,0,0,0,co.uk
1,2016-06-24-Rig-EK-sends-ZBot,0,0.0,0,2,1,0,14.0,3.52164063634332,14.0,1.8079087973379664,5,2.5,0,0.0,0,0.0,0,0.0,106711,53355.5,0,0.0,0,0.0,0,0.0,0,0.0,95930,0.8989701155457263,0,0.0,0,0.0,0,0.0,10781,0.10102988445427367,0,0,0,0,0,0,0,0,0,ca
1,2016-06-24-Rig-EK-sends-ZBot,1,12.057,1,2,1,0,19.0,3.3918926446809334,30.5,4.3727743808027855,5,2.5,2,1.0,1,0.5,0,0.0,1157,578.5,0,0.0,0,0.0,0,0.0,0,0.0,375,0.324114088159032,0,0.0,0,0.0,0,0.0,782,0.675885911840968,1,0,0,1,0,0,0,0,0,info
1,2016-06-24-Rig-EK-sends-ZBot,2,124.249,2,4,1,0,24.0,3.3758145836939115,228.5,5.880861849887719,4,1.0,1,0.25,19,4.75,0,0.0,630222,157555.5,21772,0.03454655661021037,603136,0.9570214940132208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5314,0.008431949376568892,0,0,0,1,1,0,0,0,0,com
1,2016-06-24-Rig-EK-sends-ZBot,3,0.0,3,1,1,0,13.0,2.7773627950641693,20.0,3.7464393446710154,3,3.0,0,0.0,0,0.0,0,0.0,25,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,1.0,1,0,0,0,0,0,0,0,0,com
1,2016-06-25-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,0,0.0,0,1,1,0,27.0,3.633974075997159,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,36000,36000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36000,1.0,0,0,0,0,0,0,0,0,0,com.au
1,2016-06-25-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,1,0.7240000000000001,1,2,1,0,19.0,3.3918926446809334,30.0,4.311657187953411,5,2.5,2,1.0,0,0.0,0,0.0,1153,576.5,0,0.0,0,0.0,0,0.0,0,0.0,371,0.3217692974848222,0,0.0,0,0.0,0,0.0,782,0.6782307025151778,1,0,0,1,0,0,0,0,0,info
1,2016-06-25-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,2,1.0590000000000002,2,4,1,0,20.0,3.684183719779188,229.25,5.853919155676167,4,1.0,1,0.25,11,2.75,0,0.0,233738,58434.5,24439,0.1045572393021246,204017,0.8728448091452823,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5282,0.022597951552593074,0,0,0,1,1,0,0,0,0,com
1,2016-06-25-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,3,83.58200000000001,3,1,1,0,13.0,2.7773627950641693,20.0,3.7464393446710154,3,3.0,0,0.0,0,0.0,0,0.0,25,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,1.0,1,0,0,0,0,0,0,0,0,com
1,2016-06-26-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,0,0.0,0,1,1,0,27.0,3.633974075997159,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,36000,36000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36000,1.0,0,0,0,0,0,0,0,0,0,com.au
1,2016-06-26-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,1,0.721,1,2,1,0,19.0,3.3918926446809334,30.0,4.286016162312386,5,2.5,2,1.0,0,0.0,0,0.0,1159,579.5,0,0.0,0,0.0,0,0.0,0,0.0,377,0.3252804141501294,0,0.0,0,0.0,0,0.0,782,0.6747195858498706,1,0,0,1,0,0,0,0,0,info
1,2016-06-26-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,2,7.3260000000000005,2,4,1,0,26.0,3.4846843152781366,228.75,5.847975498856485,4,1.0,1,0.25,11,2.75,0,0.0,685276,171319.0,48878,0.07132600587208658,631072,0.9209019431586688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5326,0.0077720509692445075,0,0,0,1,1,0,0,0,0,info
1,2016-06-26-Rig-EK-sends-Cerber-ransomware-after-southcoastdrones.com.au,3,80.513,3,1,1,0,13.0,2.7773627950641693,20.0,3.7464393446710154,3,3.0,0,0.0,0,0.0,0,0.0,25,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,1.0,1,0,0,0,0,0,0,0,0,com
1,2016-06-26-Rig-EK-sends-Cerber-Ransomware,0,0.0,0,1,1,0,12.0,3.4182958340544887,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,58415,58415.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,58415,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-26-Rig-EK-sends-Cerber-Ransomware,1,1.021,1,2,1,0,19.0,3.3918926446809334,30.5,4.3727743808027855,5,2.5,2,1.0,1,0.5,0,0.0,1149,574.5,0,0.0,0,0.0,0,0.0,0,0.0,367,0.31940818102698,0,0.0,0,0.0,0,0.0,782,0.68059181897302,1,0,0,1,0,0,0,0,0,info
1,2016-06-26-Rig-EK-sends-Cerber-Ransomware,2,24.999000000000002,2,4,1,0,16.0,3.5,229.25,5.875596147472239,4,1.0,1,0.25,11,2.75,0,0.0,233743,58435.75,24439,0.10455500271665888,204062,0.8730186572432116,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5242,0.022426340040129545,0,0,0,1,1,0,0,0,0,org
1,2016-06-26-Rig-EK-sends-Cerber-Ransomware,3,168.078,3,1,1,0,13.0,2.7773627950641693,20.0,3.7464393446710154,3,3.0,0,0.0,0,0.0,0,0.0,25,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,1.0,1,0,0,0,0,0,0,0,0,com
1,2016-06-27-Magnitude-EK-sends-Cerber-Ransomware,0,0.0,0,1,1,0,21.0,3.748994803525096,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,654,654.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,654,1.0,0,0,0,0,0,0,0,0,0,org
1,2016-06-27-Magnitude-EK-sends-Cerber-Ransomware,1,0.978,1,1,1,0,15.0,3.3735572622751846,52.0,4.6133373140453084,1,1.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,vip
1,2016-06-27-Magnitude-EK-sends-Cerber-Ransomware,2,172.03799999999998,2,5,1,0,22.0,3.749902506162896,25.4,2.95429124058964,5,1.0,0,0.0,0,0.0,0,0.0,46736,9347.2,22725,0.4862418692228689,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24011,0.5137581307771312,0,1,0,0,0,0,0,0,0,gdn
1,2016-06-28-Neutrino-EK-after-mu-media.co.uk,0,0.0,0,2,1,0,18.0,3.4193819456463714,2.5,0.75,3,1.5,0,0.0,0,0.0,0,0.0,99936,49968.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,99936,1.0,0,0,0,0,0,0,0,0,0,co.uk
1,2016-06-28-Neutrino-EK-after-mu-media.co.uk,1,0.843,1,2,1,0,19.0,3.3918926446809334,30.5,4.3727743808027855,5,2.5,2,1.0,0,0.0,0,0.0,1022,511.0,0,0.0,0,0.0,0,0.0,0,0.0,240,0.2348336594911937,0,0.0,0,0.0,0,0.0,782,0.7651663405088063,1,0,0,1,0,0,0,0,0,info
1,2016-06-28-Neutrino-EK-after-mu-media.co.uk,2,0.7859999999999999,2,4,1,0,20.0,3.5219280948873615,62.75,4.397086752588665,17,4.25,0,0.0,21,5.25,0,0.0,326762,81690.5,87014,0.2662916740624675,238592,0.7301705828707132,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1156,0.0035377430668192757,0,0,0,1,1,0,0,0,0,xyz
1,2016-06-28-Neutrino-EK-after-tonyattwood.com.au,0,0.0,0,1,1,0,22.0,3.2089873002588,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,60626,60626.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60626,1.0,0,0,0,0,0,0,0,0,0,com.au
1,2016-06-28-Neutrino-EK-after-tonyattwood.com.au,1,2.813,1,2,1,0,19.0,3.3918926446809334,30.0,4.286016162312386,5,2.5,2,1.0,0,0.0,0,0.0,1032,516.0,0,0.0,0,0.0,0,0.0,0,0.0,250,0.24224806201550386,0,0.0,0,0.0,0,0.0,782,0.7577519379844961,1,0,0,1,0,0,0,0,0,info
1,2016-06-28-Neutrino-EK-after-tonyattwood.com.au,2,0.975,2,4,1,0,16.0,3.625,42.0,4.060596481294714,10,2.5,0,0.0,15,3.75,0,0.0,329632,82408.0,90037,0.27314399087467234,238592,0.7238132220172798,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1003,0.0030427871080477625,0,0,0,1,1,0,0,0,0,xyz
1,2016-06-28-pseudoDarkleech-Neutrino-EK-after-airbornehydrography.com,0,0.0,0,1,1,0,27.0,3.810081020521732,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,15473,15473.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15473,1.0,0,0,0,0,0,0,0,0,0,com
1,2016-06-28-pseudoDarkleech-Neutrino-EK-after-airbornehydrography.com,1,2.005,1,4,1,0,23.0,3.4357554339416274,46.5,4.2319392173086205,13,3.25,0,0.0,12,3.0,0,0.0,587757,146939.25,86380,0.14696549764613606,500224,0.8510728072996153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1153,0.0019616950542486094,1,0,0,0,0,0,0,0,0,com
1,2016-06-28-pseudoDarkleech-Neutrino-EK-after-gennaroespositomilano.it,0,0.0,0,1,1,0,28.0,3.655045546825804,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,32141,32141.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32141,1.0,0,0,0,0,0,0,0,0,0,it
1,2016-06-28-pseudoDarkleech-Neutrino-EK-after-gennaroespositomilano.it,1,5.4,1,4,1,0,23.0,3.4357554339416274,43.75,4.224855432769223,13,3.25,0,0.0,12,3.0,0,0.0,590381,147595.25,89145,0.15099571293791636,500224,0.8472901397572077,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1012,0.0017141473048760036,1,0,0,0,0,0,0,0,0,com
1,2016-06-28-Rig-EK-after-monavocatparis.fr,0,0.0,0,1,1,0,17.0,3.5724694587701364,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,12860,12860.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12860,1.0,0,0,0,0,0,0,0,0,0,fr
1,2016-06-28-Rig-EK-after-monavocatparis.fr,1,0.9259999999999999,1,1,1,0,7.0,2.8073549220576046,25.0,4.213660689688185,1,1.0,0,0.0,0,0.0,0,0.0,331,331.0,0,0.0,0,0.0,0,0.0,0,0.0,331,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,ro
1,2016-06-28-Rig-EK-after-monavocatparis.fr,2,0.851,2,4,1,0,20.0,3.8219280948873617,229.25,5.871193525797187,4,1.0,1,0.25,15,3.75,0,0.0,181269,45317.25,24413,0.13467829579244106,151552,0.8360613232268066,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5304,0.029260380980752364,0,0,0,1,1,0,0,0,0,com
